,Poet,birthday
546,T.%20Zachary%20Cotler,/poets/t-zachary-cotler
547,James%20Baldwin,/poets/james-baldwin
548,Hafez,/poets/hafez
549,Eamon%20Grennan,/poets/eamon-grennan
550,Naomi%20Replansky,/poets/naomi-replansky
551,Sjohnna%20McCray,/poets/sjohnna-mccray
552,Anna%20Maria%20Hong,/poets/anna-maria-hong
553,John%20Mason%20Neale,/poets/john-mason-neale
554,W.%20Todd%20Kaneko,/poets/w-todd-kaneko
555,Ibn%20Al-`Arabi,/poets/ibn-al-`arabi
556,William%20Walden,/poets/william-walden
557,Adrien%20Stoutenburg,/poets/adrien-stoutenburg
558,Robin%20Morgan,/poets/robin-morgan
559,Mary%20Borden,/poets/mary-borden
560,Aharon%20Shabtai,/poets/aharon-shabtai
561,Stephen%20C.%20Foster,/poets/stephen-c-foster
562,Justin%20Chin,/poets/justin-chin
563,Janet%20McAdams,/poets/janet-mcadams
564,Michael%20Palmer,/poets/michael-palmer
565,Mark%20Levine,/poets/mark-levine
566,James%20McKean,/poets/james-mckean
567,Danusha%20Laméris,/poets/danusha-lameris
568,Richard%20Aldington,/poets/richard-aldington
569,J.%20Allyn%20Rosser,/poets/j-allyn-rosser
570,Liz%20Rosenberg,/poets/liz-rosenberg
571,Katerina%20Rudcenkova,/poets/katerina-rudcenkova
572,Theodore%20Roethke,/poets/theodore-roethke
573,Sholeh%20Wolpé,/poets/sholeh-wolpe
574,Karyna%20McGlynn,/poets/karyna-mcglynn
575,Larry%20Neal,/poets/larry-neal
576,Tanaya%20Winder,/poets/tanaya-winder
577,Stephen%20Dobyns,/poets/stephen-dobyns
578,Allan%20Johnston,/poets/allan-johnston
579,Paul%20Martin,/poets/paul-martin
580,Wyatt%20Prunty,/poets/wyatt-prunty
581,Arthur%20Gorges,/poets/arthur-gorges
582,Lady%20Mary%20Wroth,/poets/mary-wroth
583,Seamus%20Heaney,/poets/seamus-heaney
584,Bridget%20Talone,/poets/bridget-talone
585,Claude%20Esteban,/poets/claude-esteban
586,Marilyn%20Dumont,/poets/marilyn-dumont
587,Rosebud%20Ben-Oni,/poets/rosebud-ben-oni
588,Mary%20Collier,/poets/mary-collier
589,Barbara%20Hamby,/poets/barbara-hamby
590,John%20Hennessy,/poets/john-hennessy
591,Tommy%20Pico,/poets/tommy-pico
592,C.%20D.%20Wright,/poets/c-d-wright
593,Muriel%20Rukeyser,/poets/muriel-rukeyser
594,A.%20R.%20Ammons,/poets/a-r-ammons
595,Lorna%20Dee%20Cervantes,/poets/lorna-dee-cervantes
596,David%20Wheatley,/poets/david-wheatley
597,Odysseus%20Elytis,/poets/odysseus-elytis
598,Stephen%20Behrendt,/poets/stephen-behrendt
599,Ben%20Jonson,/poets/ben-jonson
600,Carl%20Little,/poets/carl-little
601,Chris%20Martin,/poets/chris-martin
602,D.%20A.%20Powell,/poets/d-a-powell
603,Robin%20Robertson,/poets/robin-robertson
604,Kelly%20Madigan,/poets/kelly-madigan
605,Megan%20Arlett,/poets/megan-arlett
606,Don%20Welch,/poets/don-welch
607,"Henry%20Howard,%20Earl%20of%20Surrey",/poets/henry-howard
608,Maxine%20Chernoff,/poets/maxine-chernoff
609,Anne%20Caston,/poets/anne-caston
610,Dinah%20Maria%20Craik,/poets/dinah-maria-craik
611,Robyn%20Schiff,/poets/robyn-schiff
612,Alan%20Feldman,/poets/alan-feldman
613,Mark%20Turcotte,/poets/mark-turcotte
614,R.%20P.%20Blackmur,/poets/r-p-blackmur
615,Marianne%20Boruch,/poets/marianne-boruch
616,Tennessee%20Williams,/poets/tennessee-williams
617,Carol%20L.%20Gloor,/poets/carol-l-gloor
618,Dan%20Chiasson,/poets/dan-chiasson
619,Jones%20Very,/poets/jones-very
620,Sally%20Wen%20Mao,/poets/sally-wen-mao
621,Kevin%20C.%20Powers,/poets/kevin-c-powers
622,Carla%20Panciera,/poets/carla-panciera
623,Safia%20Elhillo,/poets/safia-elhillo
624,Joseph%20Bruchac,/poets/joseph-bruchac
625,Kofi%20Awoonor,/poets/kofi-awoonor
626,Linda%20Gregerson,/poets/linda-gregerson
627,Andrea%20Hollander,/poets/andrea-hollander
628,William%20Drummond%20of%20Hawthornden,/poets/william-drummond-of-hawthornden
629,Henri%20Cole,/poets/henri-cole
630,Barbara%20Guest,/poets/barbara-guest
631,Margaret%20Kaufman,/poets/margaret-kaufman
632,Sheryl%20St.%20Germain,/poets/sheryl-st-germain
633,Denise%20Riley,/poets/denise-riley
634,Amy%20Clampitt,/poets/amy-clampitt
635,Mary%20Barnard,/poets/mary-barnard
636,Anne%20Pierson%20Wiese,/poets/anne-pierson-wiese
637,Patricia%20Lockwood,/poets/patricia-lockwood
638,Bernadette%20Hall,/poets/bernadette-hall
639,Lucy%20Wainger,/poets/lucy-wainger
640,David%20Barber,/poets/david-barber
641,Brian%20Teare,/poets/brian-teare
642,Alice%20B.%20Fogel,/poets/alice-b-fogel
643,Antonella%20Anedda,/poets/antonella-anedda
644,Robert%20Tremmel,/poets/robert-tremmel
645,Rebecca%20Morgan%20Frank,/poets/rebecca-morgan-frank
646,David%20Mason,/poets/david-mason
647,Ko%20Un,/poets/ko-un-56d207070306a
648,Nadra%20Mabrouk,/poets/nadra-mabrouk
649,Rodney%20Gomez,/poets/rodney-gomez
650,Fabio%20Pusterla,/poets/fabio-pusterla
651,William%20Butler%20Yeats,/poets/william-butler-yeats
652,Rhoda%20Janzen,/poets/rhoda-janzen
653,Mary%20Oliver,/poets/mary-oliver
654,Sharon%20Olds,/poets/sharon-olds
655,John%20Ashbery,/poets/john-ashbery
656,Aaron%20Poochigian,/poets/aaron-poochigian
657,Marjorie%20Saiser,/poets/marjorie-saiser
658,Harry%20Clifton,/poets/harry-clifton
659,Joshua%20Marie%20Wilkinson,/poets/joshua-marie-wilkinson
660,Paolo%20Febbraro,/poets/paolo-febbraro
661,Dorothea%20Lasky,/poets/dorothea-lasky
662,Jill%20Magi,/poets/jill-magi
663,Alan%20Gillis,/poets/alan-gillis
664,John%20Frederick%20Nims,/poets/john-frederick-nims
665,Mary%20Ann%20Hoberman,/poets/mary-ann-hoberman
666,Robert%20Lowell,/poets/robert-lowell
667,Nora%20Naranjo-Morse,/poets/nora-naranjo-morse
668,John%20Unterecker,/poets/john-unterecker
669,Martin%20Carter,/poets/martin-carter
670,Christine%20Gosnay,/poets/christine-gosnay
671,Linda%20Gregg,/poets/linda-gregg
672,Claudia%20Rankine,/poets/claudia-rankine
673,Camonghne%20Felix,/poets/camonghne-felix
674,Seán%20Hewitt,/poets/sean-hewitt
675,Sophie%20Jewett,/poets/sophie-jewett
676,Donald%20(Grady)%20Davidson,/poets/donald-davidson
677,Tomas%20Tranströmer,/poets/tomas-transtromer
678,Pierre%20Corneille,/poets/pierre-corneille
679,Aracelis%20Girmay,/poets/aracelis-girmay
680,Tim%20Dlugos,/poets/tim-dlugos
681,Vinda%20Karandikar,/poets/vinda-karandikar
682,Ralph%20Fletcher,/poets/ralph-fletcher
683,Steven%20Orlen,/poets/steven-orlen
684,Queen%20Lydia%20Kamakaeha%20Lili’uokalani,/poets/lydia-kamakaeha-lili-uokalani
685,Joyce%20Peseroff,/poets/joyce-peseroff
686,Olav%20H.%20Hauge,/poets/olav-h-hauge
687,LeAnne%20Howe,/poets/leanne-howe
688,Ludvig%20Holstein,/poets/ludvig-holstein
689,Timothy%20Donnelly,/poets/timothy-donnelly
690,Brenda%20Hillman,/poets/brenda-hillman
691,Caroline%20Bird,/poets/caroline-bird
692,Roisin%20Kelly,/poets/roisin-kelly
693,Karenne%20Wood,/poets/karenne-wood
694,Tato%20Laviera,/poets/tato-laviera
695,Clarinda%20Harriss,/poets/clarinda-harriss
696,Willie%20Perdomo,/poets/willie-perdomo
697,Sasha%20Steensen,/poets/sasha-steensen
698,Charles%20d'Orleans,/poets/charles-d-orleans
699,Ian%20Duhig,/poets/ian-duhig
700,Donald%20Hall,/poets/donald-hall
701,Witter%20Bynner,/poets/witter-bynner
702,René%20Magritte,/poets/rene-magritte
703,Roy%20Scheele,/poets/roy-scheele
704,Mary%20Lamb,/poets/mary-lamb
705,Thomas%20McCarthy,/poets/thomas-mccarthy
706,Anne%20Sexton,/poets/anne-sexton
707,David%20St.%20John,/poets/david-st-john
708,Isaac%20Watts,/poets/isaac-watts
709,Trevino%20L.%20Brings%20Plenty,/poets/trevino-l-brings-plenty
710,Nikky%20Finney,/poets/nikky-finney
711,Salwa%20Al-Neimi,/poets/salwa-al-neimi
712,Rachel%20Wetzsteon,/poets/rachel-wetzsteon
713,Maya%20Angelou,/poets/maya-angelou
714,Frank%20Steele,/poets/frank-steele
715,William%20Blake,/poets/william-blake
716,J.%20J.%20Bell,/poets/j-j-bell
717,Abid%20B%20Al-Abras,/poets/abid-b-al-abras
718,Michael%20McKimm,/poets/michael-mckimm
719,Matthew%20Nienow,/poets/matthew-nienow
720,Tiana%20Clark,/poets/tiana-clark
721,Gottfried%20Benn,/poets/gottfried-benn
722,Oli%20Hazzard,/poets/oli-hazzard
723,Chris%20Abani,/poets/chris-abani
724,Jake%20Adam%20York,/poets/jake-adam-york
725,Nancyrose%20Houston,/poets/nancyrose-houston
726,Kinga%20Tóth,/poets/kinga-toth
727,Kathleen%20Fraser,/poets/kathleen-fraser
728,Nate%20Marshall,/poets/nate-marshall
729,W.%20D.%20Snodgrass,/poets/w-d-snodgrass
730,Layli%20Long%20Soldier,/poets/layli-long-soldier
731,Bill%20Dodds,/poets/bill-dodds
732,Aaron%20Shurin,/poets/aaron-shurin
733,Helen%20Hunt%20Jackson,/poets/helen-hunt-jackson
734,Lew%20R.%20Sarett,/poets/lew-r-sarett
735,Sasha%20Dugdale,/poets/sasha-dugdale
736,Geoffrey%20Hill,/poets/geoffrey-hill
737,Afshan%20Shafi,/poets/afshan-shafi
738,Idra%20Novey,/poets/idra-novey
739,Alexander%20Pope,/poets/alexander-pope
740,Derek%20N.%20Otsuji,/poets/derek-n-otsuji
741,Judith%20Ortiz%20Cofer,/poets/judith-ortiz-cofer
742,Samuel%20Amadon,/poets/samuel-amadon
743,Chase%20Berggrun,/poets/chase-berggrun
744,Richard%20Siken,/poets/richard-siken
745,Jack%20Conway,/poets/jack-conway
746,Daniela%20Danz,/poets/daniela-danz
747,Rebecca%20Hoogs,/poets/rebecca-hoogs
748,Heather%20Allen,/poets/heather-allen
749,Lily%20Zhou,/poets/lily-zhou
750,Craig%20Arnold,/poets/craig-arnold
751,Karin%20Gottshall,/poets/karin-gottshall
752,Hugo%20Williams,/poets/hugo-williams
753,Joachim%20Sartorius,/poets/joachim-sartorius
754,Todd%20Boss,/poets/todd-boss
755,Sarah%20A.%20Chavez,/poets/sarah-a-chavez
756,Ish%20Klein,/poets/ish-klein
757,Tsering%20Wangmo%20Dhompa,/poets/tsering-wangmo-dhompa
758,Anna%20Lætitia%20Barbauld,/poets/anna-laetitia-barbauld
759,Allison%20Titus,/poets/allison-titus
760,Adrienne%20Rich,/poets/adrienne-rich
761,Lee%20McCarthy,/poets/lee-mccarthy
762,Cynthia%20Zarin,/poets/cynthia-zarin
763,Ernst%20Jandl,/poets/ernst-jandl
764,William%20Vaughn%20Moody,/poets/william-vaughn-moody
765,Siobhán%20Campbell,/poets/siobhan-campbell
766,Graham%20Foust,/poets/graham-foust
767,Sean%20O’Brien,/poets/sean-obrien
768,Mary%20Mapes%20Dodge,/poets/mary-mapes-dodge
769,Colleen%20J.%20McElroy,/poets/colleen-j-mcelroy
770,Mark%20Smith-Soto,/poets/mark-smith-soto
771,Louise%20Imogen%20Guiney,/poets/louise-imogen-guiney
772,Julian%20Grenfell,/poets/julian-grenfell
773,Grace%20Paley,/poets/grace-paley
774,John%20Godfrey,/poets/john-godfrey
775,Joseph%20Hutchison,/poets/joseph-hutchison
776,Edwin%20Gladding%20Burrows,/poets/edwin-gladding-burrows
777,Yosef%20Gikatilla,/poets/yosef-gikatilla
778,Elizabeth%20A.I.%20Powell,/poets/elizabeth-ai-powell
779,Jane%20Cooper,/poets/jane-cooper
780,Michael%20Farrell,/poets/michael-farrell
781,Valerie%20Martínez,/poets/valerie-martinez
782,Larissa%20Szporluk,/poets/larissa-szporluk
783,Jennifer%20Maier,/poets/jennifer-maier
784,Mark%20Laliberte,/poets/mark-laliberte
785,Rachel%20Sherwood,/poets/rachel-sherwood
786,Peter%20Schneider,/poets/peter-schneider
787,Xochiquetzal%20Candelaria,/poets/xochiquetzal-candelaria
788,Talvikki%20Ansel,/poets/talvikki-ansel
789,Tim%20Bowling,/poets/tim-bowling
790,Mark%20Waldron,/poets/mark-waldron
791,Dora%20Malech,/poets/dora-malech
792,Liz%20Ahl,/poets/liz-ahl
793,Tory%20Dent,/poets/tory-dent
794,Nathan%20Spoon,/poets/nathan-spoon
795,Jared%20Stanley,/poets/jared-stanley
796,Reina%20María%20Rodríguez,/poets/reina-maria-rodriguez
797,Solmaz%20Sharif,/poets/solmaz-sharif
798,Kay%20Mullen,/poets/kay-mullen
799,Martin%20Walls,/poets/martin-walls
800,John%20Surowiecki,/poets/john-surowiecki
801,Jana%20Harris,/poets/jana-harris
802,Greg%20Sellers,/poets/greg-sellers
803,Peter%20Sacks,/poets/peter-sacks
804,Sir%20Ronald%20Ross,/poets/ronald-ross
805,Philip%20Metres,/poets/philip-metres
806,Joanna%20Klink,/poets/joanna-klink
807,Michele%20Leggott,/poets/michele-leggott
808,Ailbhe%20Darcy,/poets/ailbhe-darcy
809,Andrew%20Shields,/poets/andrew-shields
810,Ken%20Mikolowski,/poets/ken-mikolowski
811,Taha%20Muhammad%20Ali,/poets/taha-muhammad-ali
812,Tara%20Bergin,/poets/tara-bergin
813,Thomas%20Traherne,/poets/thomas-traherne
814,Gregory%20Orr,/poets/gregory-orr
815,Anne%20Porter,/poets/anne-porter
816,Stanley%20Kunitz,/poets/stanley-kunitz
817,Jackson%20Wheeler,/poets/jackson-wheeler
818,James%20McMichael,/poets/james-mcmichael
819,Robert%20Charles%20O’Hara%20Benjamin,/poets/robert-charles-ohara-benjamin
820,Daisy%20Fried,/poets/daisy-fried
821,Matthew%20Dickman,/poets/matthew-dickman
822,Rose%20Terry%20Cooke,/poets/rose-terry-cooke
823,Ian%20Williams,/poets/ian-williams
824,Alyssa%20Moore,/poets/alyssa-moore
825,Hinemoana%20Baker,/poets/hinemoana-baker
826,Andrew%20Joron,/poets/andrew-joron
827,William%20Meredith,/poets/william-meredith
828,James%20Ephraim%20McGirt,/poets/james-ephraim-mcgirt
829,Stéphane%20Mallarmé,/poets/stephane-mallarme
830,David%20Baker,/poets/david-baker
831,Rex%20Wilder,/poets/rex-wilder
832,Michael%20Waters,/poets/michael-waters
833,Stefi%20Weisburd,/poets/stefi-weisburd
834,Susan%20Browne,/poets/susan-browne
835,Chloe%20Honum,/poets/chloe-honum
836,Robert%20Polito,/poets/robert-polito
837,Mari%20L'Esperance,/poets/mari-lesperance
838,William%20Matthews,/poets/william-matthews
839,Cynthia%20Hogue,/poets/cynthia-hogue
840,Caleb%20Klaces,/poets/caleb-klaces
841,Leslie%20Scalapino,/poets/leslie-scalapino
842,Constance%20Levy,/poets/constance-levy
843,Robert%20Pottle,/poets/robert-pottle
844,Philip%20Fried,/poets/philip-fried
845,Joshua%20Bennett,/poets/joshua-bennett
846,Angela%20Shaw,/poets/angela-shaw
847,Mark%20Halliday,/poets/mark-halliday
848,Amrita%20Pritam,/poets/amrita-pritam
849,Melissa%20Kwasny,/poets/melissa-kwasny
850,Jill%20McDonough,/poets/jill-mcdonough
851,Jackson%20Mac%20Low,/poets/jackson-mac-low
852,Megan%20Denton%20Ray,/poets/megan-denton-ray
853,Cornelius%20Eady,/poets/cornelius-eady
854,Amanda%20Calderon,/poets/amanda-calderon
855,Gisela%20Kraft,/poets/gisela-kraft
856,Neal%20Bowers,/poets/neal-bowers
857,Maureen%20N.%20McLane,/poets/maureen-n-mclane
858,Angélica%20Freitas,/poets/angelica-freitas
859,Kay%20Ryan,/poets/kay-ryan
860,Joel%20Lipman,/poets/joel-lipman
861,Robert%20Duncan,/poets/robert-duncan
862,Greg%20Delanty,/poets/greg-delanty
863,Libby%20Burton,/poets/libby-burton
864,Henry%20Dumas,/poets/henry-dumas
865,Michael%20Steffen,/poets/michael-steffen
866,Ruth%20Wiggins,/poets/ruth-wiggins
867,Katie%20Peterson,/poets/katie-peterson
868,Christina%20Rossetti,/poets/christina-rossetti
869,Lilace%20Mellin%20Guignard,/poets/lilace-mellin-guignard
870,Asia%20Calcagno,/poets/asia-calcagno
871,Jonathan%20Swift,/poets/jonathan-swift
872,Lady%20Catherine%20Dyer,/poets/catherine-dyer
873,Eugene%20Field,/poets/eugene-field
874,Krista%20Franklin,/poets/krista-franklin
875,Mary%20Szybist,/poets/mary-szybist
876,Angie%20Macri,/poets/angie-macri
877,Attilio%20Bertolucci,/poets/attilio-bertolucci
878,Marcus%20Wicker,/poets/marcus-wicker
879,Jennifer%20Gray,/poets/jennifer-gray
880,Marilyn%20Nelson,/poets/marilyn-nelson
881,Kevin%20Prufer,/poets/kevin-prufer
882,Craig%20Santos%20Perez,/poets/craig-santos-perez
883,Rita%20Ann%20Higgins,/poets/rita-ann-higgins
884,Sebastian%20Matthews,/poets/sebastian-matthews
885,Lisa%20Gorton,/poets/lisa-gorton
886,Jayme%20Ringleb,/poets/jayme-ringleb
887,James%20Tate,/poets/james-tate
888,Mel%20Nichols,/poets/mel-nichols
889,Kathleen%20Ossip,/poets/kathleen-ossip
890,Jeffrey%20Greene,/poets/jeffrey-greene
891,Campbell%20McGrath,/poets/campbell-mcgrath
892,Barbara%20Ras,/poets/barbara-ras
893,Kenneth%20Koch,/poets/kenneth-koch
894,John%20Wieners,/poets/john-wieners
895,Allen%20Edwin%20Butt,/poets/allen-edwin-butt
896,Vandana%20Khanna,/poets/vandana-khanna
897,Primus%20St.%20John,/poets/primus-st-john
898,Therese%20Lloyd,/poets/therese-lloyd
899,John%20Lydgate,/poets/john-lydgate
900,Molly%20Peacock,/poets/molly-peacock
901,"Lord%20Edward,%20Lord%20Herbert%20of%20Cherbury",/poets/edward-cherbury
902,Sean%20Hill,/poets/sean-hill
903,Abraham%20Sutzkever,/poets/abraham-sutzkever
904,Lynn%20Melnick,/poets/lynn-melnick
905,Joyce%20Sutphen,/poets/joyce-sutphen
906,Mary%20Barber,/poets/mary-barber
907,J.%20Michael%20Martinez,/poets/j-michael-martinez
908,Sara%20Littlecrow-Russell,/poets/sara-littlecrow-russell
909,John%20Talbot,/poets/john-talbot
910,Sunnylyn%20Thibodeaux,/poets/sunnylyn-thibodeaux
911,Ishmael%20Reed,/poets/ishmael-reed
912,Kim%20Dower,/poets/kim-dower
913,Kathryn%20Simmonds,/poets/kathryn-simmonds
914,Jamila%20Woods,/poets/jamila-woods
915,Rafael%20Campo,/poets/rafael-campo
916,Jaap%20Blonk,/poets/jaap-blonk
917,Geraldine%20Connolly,/poets/geraldine-connolly
918,Patrick%20Rosal,/poets/patrick-rosal
919,Diane%20Seuss,/poets/diane-seuss
920,Declan%20Ryan,/poets/declan-ryan
921,Takashi%20Hiraide,/poets/takashi-hiraide
922,Kate%20Farrell,/poets/kate-farrell
923,John%20McCrae,/poets/john-mccrae
924,Frank%20Marshall%20Davis,/poets/frank-marshall-davis
925,Brenda%20Coultas,/poets/brenda-coultas
926,K%20Ming%20Chang,/poets/k-ming-chang
927,Alicia%20Ostriker,/poets/alicia-ostriker
928,Max%20Mendelsohn,/poets/max-mendelsohn
929,Sarah%20Helen%20Whitman,/poets/sarah-helen-whitman
930,Ada%20Limón,/poets/ada-limon
931,Brian%20Komei%20Dempster,/poets/brian-komei-dempster
932,Jesse%20Patrick%20Ferguson,/poets/jesse-patrick-ferguson
933,Ahren%20Warner,/poets/ahren-warner
934,Jessica%20Laser,/poets/jessica-laser
935,Bruce%20Lansky,/poets/bruce-lansky
936,Yehudah%20Halevi,/poets/yehudah-halevi
937,Benjamin%20Franklin,/poets/benjamin-franklin
938,Conrad%20Aiken,/poets/conrad-aiken
939,Frank%20Sherlock,/poets/frank-sherlock
940,Kristine%20O'Connell%20George,/poets/kristine-oconnell-george
941,Ashley%20Anna%20McHugh,/poets/ashley-anna-mchugh
942,James%20Thomson%20(Bysshe%20Vanolis),/poets/james-thomson-bysshe-vanolis
943,Ilya%20Kaminsky,/poets/ilya-kaminsky
944,Miroslav%20Holub,/poets/miroslav-holub
945,Marty%20Walsh,/poets/marty-walsh
946,Catherine%20Tufariello,/poets/catherine-tufariello
947,Jill%20Alexander%20Essbaum,/poets/jill-alexander-essbaum
948,Hailey%20Leithauser,/poets/hailey-leithauser
949,Horace,/poets/horace
950,Alan%20R.%20Shapiro,/poets/alan-r-shapiro
951,Mother%20Goose,/poets/mother-goose
952,Lucia%20Perillo,/poets/lucia-perillo
953,Russell%20Libby,/poets/russell-libby
954,Rachel%20Loden,/poets/rachel-loden
955,Julien%20Poirier,/poets/julien-poirier
956,William%20Jolliff,/poets/william-jolliff
957,Adrienne%20Su,/poets/adrienne-su
958,Friedrich%20Hölderlin,/poets/friedrich-holderlin
959,Susan%20Kelly-DeWitt,/poets/susan-kelly-dewitt
960,Patrick%20Shaw-Stewart,/poets/patrick-shaw-stewart
961,Yusef%20Komunyakaa,/poets/yusef-komunyakaa
962,Charles%20Reznikoff,/poets/charles-reznikoff
963,Franz%20Wright,/poets/franz-wright
964,Christina%20Davis,/poets/christina-davis
965,Victor%20Hernández%20Cruz,/poets/victor-hernandez-cruz
966,Lisa%20Gill,/poets/lisa-gill
967,Tom%20Pickard,/poets/tom-pickard
968,George%20Gascoigne,/poets/george-gascoigne
969,Roald%20Dahl,/poets/roald-dahl
970,Koon%20Woon,/poets/koon-woon
971,Nathaniel%20Perry,/poets/nathaniel-perry
972,Tami%20Haaland,/poets/tami-haaland
973,T'ai%20Freedom%20Ford,/poets/t-ai-freedom-ford
974,Joseph%20Stanton,/poets/joseph-stanton
975,Laura%20Kasischke,/poets/laura-kasischke
976,Jessica%20Jopp,/poets/jessica-jopp
977,Keith%20Althaus,/poets/keith-althaus
978,Todd%20Swift,/poets/todd-swift
979,Jane%20Mead,/poets/jane-mead
980,Dan%20Chelotti,/poets/dan-chelotti
981,Mir%20Mahfuz%20Ali,/poets/mir-mahfuz-ali
982,Ronaldo%20V.%20Wilson,/poets/ronaldo-v-wilson
983,Callie%20Garnett,/poets/callie-garnett
984,Vachel%20Lindsay,/poets/vachel-lindsay
985,William%20Ernest%20Henley,/poets/william-ernest-henley
986,Paulann%20Petersen,/poets/paulann-petersen
987,Jim%20Harrison,/poets/jim-harrison
988,Gretchen%20Marquette,/poets/gretchen-marquette
989,Hoa%20Nguyen,/poets/hoa-nguyen
990,Stanley%20Moss,/poets/stanley-moss
991,Ben%20Estes,/poets/ben-estes
992,Lois%20Red%20Elk,/poets/lois-redelk
993,Robin%20Behn,/poets/robin-behn
994,Kenneth%20Patchen,/poets/kenneth-patchen
995,Louis%20Jenkins,/poets/louis-jenkins
996,Bill%20Zavatsky,/poets/bill-zavatsky
997,Nikki%20Giovanni,/poets/nikki-giovanni
998,Howard%20Altmann,/poets/howard-altmann
999,James%20Weldon%20Johnson,/poets/james-weldon-johnson
1000,Amaud%20Jamaul%20Johnson,/poets/amaud-jamaul-johnson
1001,James%20Masao%20Mitsui,/poets/james-masao-mitsui
1002,Barbara%20Jane%20Reyes,/poets/barbara-jane-reyes
1003,Shail%20D.%20Patel,/poets/shail-d-patel
1004,David%20Lehman,/poets/david-lehman
1005,Kiki%20Petrosino,/poets/kiki-petrosino
1006,Margarita%20Engle,/poets/margarita-engle
1007,Geraldine%20Clarkson,/poets/geraldine-clarkson
1008,May%20Swenson,/poets/may-swenson
1009,Lucille%20Clifton,/poets/lucille-clifton
1010,Yoel%20Hoffmann,/poets/yoel-hoffmann
1011,Frank%20Osen,/poets/frank-osen
1012,Emanuel%20Xavier,/poets/emanuel-xavier
1013,Martha%20Ronk,/poets/martha-ronk
1014,Karl%20Kirchwey,/poets/karl-kirchwey
1015,Wendy%20Xu,/poets/wendy-xu
1016,Robert%20Louis%20Stevenson,/poets/robert-louis-stevenson
1017,Sadiqa%20de%20Meijer,/poets/sadiqa-de-meijer
1018,Marilyn%20L.%20Taylor,/poets/marilyn-taylor
1019,Percy%20Bysshe%20Shelley,/poets/percy-bysshe-shelley
1020,%20%20Cynthia%20Rylant,/poets/cynthia-rylant
1021,Steven%20Herrick,/poets/steven-herrick
1022,Omar%20Pérez,/poets/omar-perez
1023,Connie%20Voisine,/poets/connie-voisine
1024,Rae%20Armantrout,/poets/rae-armantrout
1025,Lawrence%20Ferlinghetti,/poets/lawrence-ferlinghetti
1026,Devin%20Johnston,/poets/devin-johnston
1027,David%20Dominguez,/poets/david-dominguez
1028,Stephen%20Sandy,/poets/stephen-sandy
1029,Eleanor%20Wilner,/poets/eleanor-wilner
1030,bell%20hooks,/poets/bell-hooks
1031,Clive%20James,/poets/clive-james
1032,Carrie%20Shipers,/poets/carrie-shipers
1033,Kabir,/poets/kabir
1034,E.%20Tracy%20Grinnell,/poets/e-tracy-grinnell
1035,Marcus%20B.%20Christian,/poets/marcus-b-christian
1036,George%20Meredith,/poets/george-meredith
1037,Hanif%20Abdurraqib,/poets/hanif-abdurraqib
1038,Ron%20Silliman,/poets/ron-silliman
1039,Meleager,/poets/meleager
1040,Henrietta%20Cordelia%20Ray,/poets/henrietta-cordelia-ray
1041,David%20Gewanter,/poets/david-gewanter
1042,Tara%20Bray,/poets/tara-bray
1043,Eric%20Ekstrand,/poets/eric-ekstrand
1044,Donald%20Justice,/poets/donald-justice
1045,John%20Logan,/poets/john-logan
1046,John%20Skoyles,/poets/john-skoyles
1047,Aziza%20Barnes,/poets/aziza-barnes
1048,Gina%20Franco,/poets/gina-franco
1049,Maureen%20Ash,/poets/maureen-ash
1050,Denise%20Bergman,/poets/denise-bergman
1051,Mark%20Tredinnick,/poets/mark-tredinnick
1052,Margaret%20Avison,/poets/margaret-avison
1053,Thomas%20Campion,/poets/thomas-campion
1054,Charlie%20Smith,/poets/charlie-smith
1055,Mary%20Biddinger,/poets/mary-biddinger
1056,Marianne%20Moore,/poets/marianne-moore
1057,Adrian%20Koesters,/poets/adrian-koesters
1058,Coventry%20Patmore,/poets/coventry-patmore
1059,Danniel%20Schoonebeek,/poets/danniel-schoonebeek
1060,Samuel%20Wagan%20Watson,/poets/samuel-wagan-watson
1061,Joelle%20Biele,/poets/joelle-biele
1062,Mark%20Wunderlich,/poets/mark-wunderlich
1063,Antonio%20Machado,/poets/antonio-machado
1064,Michael%20Brennan,/poets/michael-brennan
1065,Dennis%20O'Driscoll,/poets/dennis-odriscoll
1066,Janice%20Gould,/poets/janice-gould
1067,Divya%20Victor,/poets/divya-victor
1068,Gabriel%20Welsch,/poets/gabriel-welsch
1069,Hannah%20More,/poets/hannah-more
1070,Kimberly%20Blaeser,/poets/kimberly-blaeser
1071,Christopher%20Chambers,/poets/christopher-chambers
1072,Angela%20Jackson,/poets/angela-jackson
1073,Laura%20Mullen,/poets/laura-mullen
1074,David%20Yezzi,/poets/david-yezzi
1075,Joseph%20Seamon%20Cotter%20Sr.,/poets/joseph-seamon-cotter
1076,Edith%20Sitwell,/poets/edith-sitwell
1077,Terrance%20Hayes,/poets/terrance-hayes
1078,Kerrin%20P.%20Sharpe,/poets/kerrin-p-sharpe
1079,Tyler%20Ford,/poets/tyler-ford
1080,Louisa%20S.%20Bevington,/poets/louisa-s-bevington
1081,Barry%20Goldensohn,/poets/barry-goldensohn
1082,Pura%20López-Colomé,/poets/pura-lopez-colome
1083,Colette%20Labouff%20Atkinson,/poets/colette-labouff-atkinson
1084,Melvin%20Dixon,/poets/melvin-dixon
1085,Lewis%20Warsh,/poets/lewis-warsh
